,Values,Metric,Subject,Valence,Arousal,LearningTime,PercentCorrect,Signal_STD,Reject
11,20.49,pnn50,11119,Low,High,60,0.0109,10.055150959193734,0
12,0.0039,vlf_peak,11119,Low,High,60,0.0109,10.055150959193734,0
13,693.175605101023,vlf_power,11119,Low,High,60,0.0109,10.055150959193734,0
14,0.0898,lf_peak,11119,Low,High,60,0.0109,10.055150959193734,0
15,774.2109638233787,lf_power,11119,Low,High,60,0.0109,10.055150959193734,0
16,0.1875,hf_peak,11119,Low,High,60,0.0109,10.055150959193734,0
17,676.2580477730016,hf_power,11119,Low,High,60,0.0109,10.055150959193734,0
18,32.33631170492061,pover_vlf_per,11119,Low,High,60,0.0109,10.055150959193734,0
19,36.11657257890832,pover_lf_per,11119,Low,High,60,0.0109,10.055150959193734,0
20,31.54711571617107,pover_hf_per,11119,Low,High,60,0.0109,10.055150959193734,0
21,0.46623405420341574,pover_lf_nu,11119,Low,High,60,0.0109,10.055150959193734,0
22,0.5337659457965843,pover_hf_nu,11119,Low,High,60,0.0109,10.055150959193734,0
23,25.964760231134793,SD1,11119,Low,High,60,0.0109,10.055150959193734,0
24,66.6977009803156,SD2,11119,Low,High,60,0.0109,10.055150959193734,0
0,757.0,MeanRR,11119,Low,High,90,0.0056,26.809248589563364,0
1,79.56,MeanBPM,11119,Low,High,90,0.0056,26.809248589563364,0
2,759.0,MedianRR,11119,Low,High,90,0.0056,26.809248589563364,0
3,79.05,MedianBPM,11119,Low,High,90,0.0056,26.809248589563364,0
4,614.0,MinRR,11119,Low,High,90,0.0056,26.809248589563364,0
5,62.43,MinBPM,11119,Low,High,90,0.0056,26.809248589563364,0
6,961.0,MaxRR,11119,Low,High,90,0.0056,26.809248589563364,0
7,97.72,MaxBPM,11119,Low,High,90,0.0056,26.809248589563364,0
8,51.11,SDNN,11119,Low,High,90,0.0056,26.809248589563364,0
9,37.56,RMSSD,11119,Low,High,90,0.0056,26.809248589563364,0
10,82.0,nn50,11119,Low,High,90,0.0056,26.809248589563364,0
11,22.91,pnn50,11119,Low,High,90,0.0056,26.809248589563364,0
12,0.0039,vlf_peak,11119,Low,High,90,0.0056,26.809248589563364,0
13,896.9358447867427,vlf_power,11119,Low,High,90,0.0056,26.809248589563364,0
14,0.0938,lf_peak,11119,Low,High,90,0.0056,26.809248589563364,0
15,933.6386811638392,lf_power,11119,Low,High,90,0.0056,26.809248589563364,0
16,0.3477,hf_peak,11119,Low,High,90,0.0056,26.809248589563364,0
17,619.6725588329792,hf_power,11119,Low,High,90,0.0056,26.809248589563364,0
18,36.60593457520518,pover_vlf_per,11119,Low,High,90,0.0056,26.809248589563364,0
19,38.10385846235221,pover_lf_per,11119,Low,High,90,0.0056,26.809248589563364,0
20,25.290206962442607,pover_hf_per,11119,Low,High,90,0.0056,26.809248589563364,0
21,0.398936506011666,pover_lf_nu,11119,Low,High,90,0.0056,26.809248589563364,0
22,0.6010634939883339,pover_hf_nu,11119,Low,High,90,0.0056,26.809248589563364,0
23,26.595171423492037,SD1,11119,Low,High,90,0.0056,26.809248589563364,0
24,67.2032266242265,SD2,11119,Low,High,90,0.0056,26.809248589563364,0
0,733.0,MeanRR,11119,Low,Low,30,0.0137,32.73611850496448,0
1,82.32,MeanBPM,11119,Low,Low,30,0.0137,32.73611850496448,0
2,734.0,MedianRR,11119,Low,Low,30,0.0137,32.73611850496448,0
3,81.74,MedianBPM,11119,Low,Low,30,0.0137,32.73611850496448,0
4,560.0,MinRR,11119,Low,Low,30,0.0137,32.73611850496448,0
5,68.1,MinBPM,11119,Low,Low,30,0.0137,32.73611850496448,0
6,881.0,MaxRR,11119,Low,Low,30,0.0137,32.73611850496448,0
7,107.14,MaxBPM,11119,Low,Low,30,0.0137,32.73611850496448,0
8,57.02,SDNN,11119,Low,Low,30,0.0137,32.73611850496448,0
9,41.67,RMSSD,11119,Low,Low,30,0.0137,32.73611850496448,0
10,86.0,nn50,11119,Low,Low,30,0.0137,32.73611850496448,0
11,23.63,pnn50,11119,Low,Low,30,0.0137,32.73611850496448,0
12,0.0039,vlf_peak,11119,Low,Low,30,0.0137,32.73611850496448,0
13,187.53969002117458,vlf_power,11119,Low,Low,30,0.0137,32.73611850496448,0
14,0.1055,lf_peak,11119,Low,Low,30,0.0137,32.73611850496448,0
15,859.8410983719345,lf_power,11119,Low,Low,30,0.0137,32.73611850496448,0
16,0.1836,hf_peak,11119,Low,Low,30,0.0137,32.73611850496448,0
17,1084.4931766877708,hf_power,11119,Low,Low,30,0.0137,32.73611850496448,0
18,8.796940771030037,pover_vlf_per,11119,Low,Low,30,0.0137,32.73611850496448,0
19,40.33264219441385,pover_lf_per,11119,Low,Low,30,0.0137,32.73611850496448,0
20,50.87041703455611,pover_hf_per,11119,Low,Low,30,0.0137,32.73611850496448,0
21,0.5577709504989665,pover_lf_nu,11119,Low,Low,30,0.0137,32.73611850496448,0
22,0.44222904950103353,pover_hf_nu,11119,Low,Low,30,0.0137,32.73611850496448,0
23,29.50302877358645,SD1,11119,Low,Low,30,0.0137,32.73611850496448,0
24,75.04394961256514,SD2,11119,Low,Low,30,0.0137,32.73611850496448,0
0,720.0,MeanRR,11119,Low,Low,60,0.008,13.776094575521716,0
1,84.03,MeanBPM,11119,Low,Low,60,0.008,13.776094575521716,0
2,733.0,MedianRR,11119,Low,Low,60,0.008,13.776094575521716,0
3,81.86,MedianBPM,11119,Low,Low,60,0.008,13.776094575521716,0
4,519.0,MinRR,11119,Low,Low,60,0.008,13.776094575521716,0
5,69.2,MinBPM,11119,Low,Low,60,0.008,13.776094575521716,0
6,867.0,MaxRR,11119,Low,Low,60,0.008,13.776094575521716,0
7,115.61,MaxBPM,11119,Low,Low,60,0.008,13.776094575521716,0
8,65.7,SDNN,11119,Low,Low,60,0.008,13.776094575521716,0
9,40.37,RMSSD,11119,Low,Low,60,0.008,13.776094575521716,0
10,81.0,nn50,11119,Low,Low,60,0.008,13.776094575521716,0
11,21.66,pnn50,11119,Low,Low,60,0.008,13.776094575521716,0
12,0.0078,vlf_peak,11119,Low,Low,60,0.008,13.776094575521716,0
13,1227.1790533861167,vlf_power,11119,Low,Low,60,0.008,13.776094575521716,0
14,0.0977,lf_peak,11119,Low,Low,60,0.008,13.776094575521716,0
15,2076.6644146331755,lf_power,11119,Low,Low,60,0.008,13.776094575521716,0
16,0.1797,hf_peak,11119,Low,Low,60,0.008,13.776094575521716,0
17,947.8980862375338,hf_power,11119,Low,Low,60,0.008,13.776094575521716,0
18,28.862973859675694,pover_vlf_per,11119,Low,Low,60,0.008,13.776094575521716,0
19,48.84267748010289,pover_lf_per,11119,Low,Low,60,0.008,13.776094575521716,0
20,22.294348660221413,pover_hf_per,11119,Low,Low,60,0.008,13.776094575521716,0
21,0.31340006561764006,pover_lf_nu,11119,Low,Low,60,0.008,13.776094575521716,0
22,0.68659993438236,pover_hf_nu,11119,Low,Low,60,0.008,13.776094575521716,0
23,28.581828344739424,SD1,11119,Low,Low,60,0.008,13.776094575521716,0
24,88.40684268522371,SD2,11119,Low,Low,60,0.008,13.776094575521716,0
0,715.0,MeanRR,11119,Low,Low,90,0.0186,29.26221402284507,0
1,84.43,MeanBPM,11119,Low,Low,90,0.0186,29.26221402284507,0
2,720.0,MedianRR,11119,Low,Low,90,0.0186,29.26221402284507,0
3,83.33,MedianBPM,11119,Low,Low,90,0.0186,29.26221402284507,0
4,546.0,MinRR,11119,Low,Low,90,0.0186,29.26221402284507,0
5,68.18,MinBPM,11119,Low,Low,90,0.0186,29.26221402284507,0
6,880.0,MaxRR,11119,Low,Low,90,0.0186,29.26221402284507,0
7,109.89,MaxBPM,11119,Low,Low,90,0.0186,29.26221402284507,0
8,56.32,SDNN,11119,Low,Low,90,0.0186,29.26221402284507,0
9,30.3,RMSSD,11119,Low,Low,90,0.0186,29.26221402284507,0
10,46.0,nn50,11119,Low,Low,90,0.0186,29.26221402284507,0
11,12.2,pnn50,11119,Low,Low,90,0.0186,29.26221402284507,0
12,0.0039,vlf_peak,11119,Low,Low,90,0.0186,29.26221402284507,0
13,1144.6747949848118,vlf_power,11119,Low,Low,90,0.0186,29.26221402284507,0
14,0.0781,lf_peak,11119,Low,Low,90,0.0186,29.26221402284507,0
15,843.0786627347217,lf_power,11119,Low,Low,90,0.0186,29.26221402284507,0
16,0.1836,hf_peak,11119,Low,Low,90,0.0186,29.26221402284507,0
17,296.5471017854456,hf_power,11119,Low,Low,90,0.0186,29.26221402284507,0
18,50.110515896072336,pover_vlf_per,11119,Low,Low,90,0.0186,29.26221402284507,0
19,36.90751898766867,pover_lf_per,11119,Low,Low,90,0.0186,29.26221402284507,0
20,12.981965116259003,pover_hf_per,11119,Low,Low,90,0.0186,29.26221402284507,0
21,0.2602144590073435,pover_lf_nu,11119,Low,Low,90,0.0186,29.26221402284507,0
22,0.7397855409926565,pover_hf_nu,11119,Low,Low,90,0.0186,29.26221402284507,0
23,21.456435278987726,SD1,11119,Low,Low,90,0.0186,29.26221402284507,0
24,76.70152929055425,SD2,11119,Low,Low,90,0.0186,29.26221402284507,0
0,578.0,MeanRR,11120,High,High,30,0.0208,19.132544220709654,0
1,104.28,MeanBPM,11120,High,High,30,0.0208,19.132544220709654,0
2,573.0,MedianRR,11120,High,High,30,0.0208,19.132544220709654,0
3,104.71,MedianBPM,11120,High,High,30,0.0208,19.132544220709654,0
4,494.0,MinRR,11120,High,High,30,0.0208,19.132544220709654,0
5,76.34,MinBPM,11120,High,High,30,0.0208,19.132544220709654,0
6,786.0,MaxRR,11120,High,High,30,0.0208,19.132544220709654,0
7,121.46,MaxBPM,11120,High,High,30,0.0208,19.132544220709654,0
8,40.37,SDNN,11120,High,High,30,0.0208,19.132544220709654,0
9,23.56,RMSSD,11120,High,High,30,0.0208,19.132544220709654,0
10,20.0,nn50,11120,High,High,30,0.0208,19.132544220709654,0
11,4.17,pnn50,11120,High,High,30,0.0208,19.132544220709654,0
12,0.0312,vlf_peak,11120,High,High,30,0.0208,19.132544220709654,0
13,608.575811755428,vlf_power,11120,High,High,30,0.0208,19.132544220709654,0
14,0.125,lf_peak,11120,High,High,30,0.0208,19.132544220709654,0
15,1560.2230980265022,lf_power,11120,High,High,30,0.0208,19.132544220709654,0
16,0.168,hf_peak,11120,High,High,30,0.0208,19.132544220709654,0
17,453.46675202396847,hf_power,11120,High,High,30,0.0208,19.132544220709654,0
18,23.208015138188358,pover_vlf_per,11120,High,High,30,0.0208,19.132544220709654,0
19,59.499047741486635,pover_lf_per,11120,High,High,30,0.0208,19.132544220709654,0
20,17.292937120325007,pover_hf_per,11120,High,High,30,0.0208,19.132544220709654,0
21,0.22519195397076808,pover_lf_nu,11120,High,High,30,0.0208,19.132544220709654,0
22,0.7748080460292319,pover_hf_nu,11120,High,High,30,0.0208,19.132544220709654,0
23,16.679456752988347,SD1,11120,High,High,30,0.0208,19.132544220709654,0
24,54.59859229485225,SD2,11120,High,High,30,0.0208,19.132544220709654,0
0,626.0,MeanRR,11120,High,High,60,0.0111,12.37439958726725,0
1,96.46,MeanBPM,11120,High,High,60,0.0111,12.37439958726725,0
2,626.0,MedianRR,11120,High,High,60,0.0111,12.37439958726725,0
3,95.85,MedianBPM,11120,High,High,60,0.0111,12.37439958726725,0
4,520.0,MinRR,11120,High,High,60,0.0111,12.37439958726725,0
5,71.43,MinBPM,11120,High,High,60,0.0111,12.37439958726725,0
6,840.0,MaxRR,11120,High,High,60,0.0111,12.37439958726725,0
7,115.38,MaxBPM,11120,High,High,60,0.0111,12.37439958726725,0
8,49.51,SDNN,11120,High,High,60,0.0111,12.37439958726725,0
9,34.86,RMSSD,11120,High,High,60,0.0111,12.37439958726725,0
10,74.0,nn50,11120,High,High,60,0.0111,12.37439958726725,0
11,16.52,pnn50,11120,High,High,60,0.0111,12.37439958726725,0
12,0.0156,vlf_peak,11120,High,High,60,0.0111,12.37439958726725,0
13,506.8989879679165,vlf_power,11120,High,High,60,0.0111,12.37439958726725,0
14,0.1094,lf_peak,11120,High,High,60,0.0111,12.37439958726725,0
15,1058.470411598074,lf_power,11120,High,High,60,0.0111,12.37439958726725,0
16,0.1719,hf_peak,11120,High,High,60,0.0111,12.37439958726725,0
17,804.2691648696614,hf_power,11120,High,High,60,0.0111,12.37439958726725,0
18,21.39140523688424,pover_vlf_per,11120,High,High,60,0.0111,12.37439958726725,0
19,44.66801087237357,pover_lf_per,11120,High,High,60,0.0111,12.37439958726725,0
20,33.94058389074219,pover_hf_per,11120,High,High,60,0.0111,12.37439958726725,0
21,0.431766831515319,pover_lf_nu,11120,High,High,60,0.0111,12.37439958726725,0
22,0.568233168484681,pover_hf_nu,11120,High,High,60,0.0111,12.37439958726725,0
23,24.674648670095575,SD1,11120,High,High,60,0.0111,12.37439958726725,0
24,65.52028897869306,SD2,11120,High,High,60,0.0111,12.37439958726725,0
0,557.0,MeanRR,11120,High,High,90,0.0118,36.54273121158679,0
1,108.43,MeanBPM,11120,High,High,90,0.0118,36.54273121158679,0
2,547.0,MedianRR,11120,High,High,90,0.0118,36.54273121158679,0
3,109.69,MedianBPM,11120,High,High,90,0.0118,36.54273121158679,0
4,480.0,MinRR,11120,High,High,90,0.0118,36.54273121158679,0
5,76.24,MinBPM,11120,High,High,90,0.0118,36.54273121158679,0
6,787.0,MaxRR,11120,High,High,90,0.0118,36.54273121158679,0
7,125.0,MaxBPM,11120,High,High,90,0.0118,36.54273121158679,0
8,47.41,SDNN,11120,High,High,90,0.0118,36.54273121158679,0
9,26.71,RMSSD,11120,High,High,90,0.0118,36.54273121158679,0
10,30.0,nn50,11120,High,High,90,0.0118,36.54273121158679,0
11,5.89,pnn50,11120,High,High,90,0.0118,36.54273121158679,0
12,0.0195,vlf_peak,11120,High,High,90,0.0118,36.54273121158679,0
13,230.1438259042988,vlf_power,11120,High,High,90,0.0118,36.54273121158679,0
14,0.1172,lf_peak,11120,High,High,90,0.0118,36.54273121158679,0
15,1208.9889721871439,lf_power,11120,High,High,90,0.0118,36.54273121158679,0
16,0.1719,hf_peak,11120,High,High,90,0.0118,36.54273121158679,0
17,387.0166428192009,hf_power,11120,High,High,90,0.0118,36.54273121158679,0
18,12.602683041620805,pover_vlf_per,11120,High,High,90,0.0118,36.54273121158679,0
19,66.20427359900289,pover_lf_per,11120,High,High,90,0.0118,36.54273121158679,0
20,21.19304335937632,pover_hf_per,11120,High,High,90,0.0118,36.54273121158679,0
21,0.2424907777142516,pover_lf_nu,11120,High,High,90,0.0118,36.54273121158679,0
22,0.7575092222857485,pover_hf_nu,11120,High,High,90,0.0118,36.54273121158679,0
23,18.907110930525675,SD1,11120,High,High,90,0.0118,36.54273121158679,0
24,64.3225748597048,SD2,11120,High,High,90,0.0118,36.54273121158679,0
0,579.0,MeanRR,11120,High,Low,30,0.0171,20.536958159748778,0
1,104.02,MeanBPM,11120,High,Low,30,0.0171,20.536958159748778,0
2,574.0,MedianRR,11120,High,Low,30,0.0171,20.536958159748778,0
3,104.53,MedianBPM,11120,High,Low,30,0.0171,20.536958159748778,0
4,481.0,MinRR,11120,High,Low,30,0.0171,20.536958159748778,0
5,81.86,MinBPM,11120,High,Low,30,0.0171,20.536958159748778,0
6,733.0,MaxRR,11120,High,Low,30,0.0171,20.536958159748778,0
7,124.74,MaxBPM,11120,High,Low,30,0.0171,20.536958159748778,0
8,38.65,SDNN,11120,High,Low,30,0.0171,20.536958159748778,0
9,23.42,RMSSD,11120,High,Low,30,0.0171,20.536958159748778,0
10,22.0,nn50,11120,High,Low,30,0.0171,20.536958159748778,0
11,4.72,pnn50,11120,High,Low,30,0.0171,20.536958159748778,0
12,0.0352,vlf_peak,11120,High,Low,30,0.0171,20.536958159748778,0
13,221.73858629754753,vlf_power,11120,High,Low,30,0.0171,20.536958159748778,0
14,0.1172,lf_peak,11120,High,Low,30,0.0171,20.536958159748778,0
15,803.4785484108888,lf_power,11120,High,Low,30,0.0171,20.536958159748778,0
16,0.1758,hf_peak,11120,High,Low,30,0.0171,20.536958159748778,0
17,323.994971206763,hf_power,11120,High,Low,30,0.0171,20.536958159748778,0
18,16.434672156097914,pover_vlf_per,11120,High,Low,30,0.0171,20.536958159748778,0
19,59.5516853790659,pover_lf_per,11120,High,Low,30,0.0171,20.536958159748778,0
20,24.013642464836195,pover_hf_per,11120,High,Low,30,0.0171,20.536958159748778,0
21,0.28736370794467614,pover_lf_nu,11120,High,Low,30,0.0171,20.536958159748778,0
22,0.7126362920553239,pover_hf_nu,11120,High,Low,30,0.0171,20.536958159748778,0
23,16.57673664148874,SD1,11120,High,Low,30,0.0171,20.536958159748778,0
24,52.08390967002613,SD2,11120,High,Low,30,0.0171,20.536958159748778,0
0,614.0,MeanRR,11120,High,Low,60,0.0225,3.7533798500177187,0
1,98.28,MeanBPM,11120,High,Low,60,0.0225,3.7533798500177187,0
2,601.0,MedianRR,11120,High,Low,60,0.0225,3.7533798500177187,0
3,99.83,MedianBPM,11120,High,Low,60,0.0225,3.7533798500177187,0
4,520.0,MinRR,11120,High,Low,60,0.0225,3.7533798500177187,0
5,75.0,MinBPM,11120,High,Low,60,0.0225,3.7533798500177187,0
6,800.0,MaxRR,11120,High,Low,60,0.0225,3.7533798500177187,0
7,115.38,MaxBPM,11120,High,Low,60,0.0225,3.7533798500177187,0
8,47.29,SDNN,11120,High,Low,60,0.0225,3.7533798500177187,0
9,33.18,RMSSD,11120,High,Low,60,0.0225,3.7533798500177187,0
10,62.0,nn50,11120,High,Low,60,0.0225,3.7533798500177187,0
11,13.96,pnn50,11120,High,Low,60,0.0225,3.7533798500177187,0
12,0.0039,vlf_peak,11120,High,Low,60,0.0225,3.7533798500177187,0
13,499.6996513286634,vlf_power,11120,High,Low,60,0.0225,3.7533798500177187,0
14,0.1172,lf_peak,11120,High,Low,60,0.0225,3.7533798500177187,0
15,955.2302213708896,lf_power,11120,High,Low,60,0.0225,3.7533798500177187,0
16,0.1836,hf_peak,11120,High,Low,60,0.0225,3.7533798500177187,0
17,548.0915179303671,hf_power,11120,High,Low,60,0.0225,3.7533798500177187,0
18,24.947294805050255,pover_vlf_per,11120,High,Low,60,0.0225,3.7533798500177187,0
19,47.68946681445494,pover_lf_per,11120,High,Low,60,0.0225,3.7533798500177187,0
20,27.36323838049481,pover_hf_per,11120,High,Low,60,0.0225,3.7533798500177187,0
21,0.36458697004216795,pover_lf_nu,11120,High,Low,60,0.0225,3.7533798500177187,0
22,0.635413029957832,pover_hf_nu,11120,High,Low,60,0.0225,3.7533798500177187,0
23,23.48584887784265,SD1,11120,High,Low,60,0.0225,3.7533798500177187,0
24,62.61585704406458,SD2,11120,High,Low,60,0.0225,3.7533798500177187,0
0,574.0,MeanRR,11120,High,Low,90,0.0246,22.38815607947845,0
1,104.98,MeanBPM,11120,High,Low,90,0.0246,22.38815607947845,0
2,573.0,MedianRR,11120,High,Low,90,0.0246,22.38815607947845,0
3,104.71,MedianBPM,11120,High,Low,90,0.0246,22.38815607947845,0
4,493.0,MinRR,11120,High,Low,90,0.0246,22.38815607947845,0
5,84.87,MinBPM,11120,High,Low,90,0.0246,22.38815607947845,0
6,707.0,MaxRR,11120,High,Low,90,0.0246,22.38815607947845,0
7,121.7,MaxBPM,11120,High,Low,90,0.0246,22.38815607947845,0
8,37.84,SDNN,11120,High,Low,90,0.0246,22.38815607947845,0
9,23.27,RMSSD,11120,High,Low,90,0.0246,22.38815607947845,0
10,27.0,nn50,11120,High,Low,90,0.0246,22.38815607947845,0
11,5.54,pnn50,11120,High,Low,90,0.0246,22.38815607947845,0
12,0.0078,vlf_peak,11120,High,Low,90,0.0246,22.38815607947845,0
13,187.72041184379887,vlf_power,11120,High,Low,90,0.0246,22.38815607947845,0
14,0.1211,lf_peak,11120,High,Low,90,0.0246,22.38815607947845,0
15,853.262029151889,lf_power,11120,High,Low,90,0.0246,22.38815607947845,0
16,0.1758,hf_peak,11120,High,Low,90,0.0246,22.38815607947845,0
17,288.77805001019567,hf_power,11120,High,Low,90,0.0246,22.38815607947845,0
18,14.116858871464869,pover_vlf_per,11120,High,Low,90,0.0246,22.38815607947845,0
19,64.16659503144419,pover_lf_per,11120,High,Low,90,0.0246,22.38815607947845,0
20,21.71654609709095,pover_hf_per,11120,High,Low,90,0.0246,22.38815607947845,0
21,0.25286157226817496,pover_lf_nu,11120,High,Low,90,0.0246,22.38815607947845,0
22,0.7471384277318251,pover_hf_nu,11120,High,Low,90,0.0246,22.38815607947845,0
23,16.469889220595007,SD1,11120,High,Low,90,0.0246,22.38815607947845,0
24,50.912410351655,SD2,11120,High,Low,90,0.0246,22.38815607947845,0
0,610.0,MeanRR,11120,Low,High,30,0.0457,10.126328275028445,0
1,99.32,MeanBPM,11120,Low,High,30,0.0457,10.126328275028445,0
2,600.0,MedianRR,11120,Low,High,30,0.0457,10.126328275028445,0
3,100.0,MedianBPM,11120,Low,High,30,0.0457,10.126328275028445,0
4,413.0,MinRR,11120,Low,High,30,0.0457,10.126328275028445,0
5,69.2,MinBPM,11120,Low,High,30,0.0457,10.126328275028445,0
6,867.0,MaxRR,11120,Low,High,30,0.0457,10.126328275028445,0
7,145.28,MaxBPM,11120,Low,High,30,0.0457,10.126328275028445,0
8,60.22,SDNN,11120,Low,High,30,0.0457,10.126328275028445,0
9,34.48,RMSSD,11120,Low,High,30,0.0457,10.126328275028445,0
10,53.0,nn50,11120,Low,High,30,0.0457,10.126328275028445,0
11,11.52,pnn50,11120,Low,High,30,0.0457,10.126328275028445,0
12,0.0078,vlf_peak,11120,Low,High,30,0.0457,10.126328275028445,0
13,1446.4773597822175,vlf_power,11120,Low,High,30,0.0457,10.126328275028445,0
14,0.043,lf_peak,11120,Low,High,30,0.0457,10.126328275028445,0
15,1360.2550380149828,lf_power,11120,Low,High,30,0.0457,10.126328275028445,0
16,0.1641,hf_peak,11120,Low,High,30,0.0457,10.126328275028445,0
17,446.07823644970233,hf_power,11120,Low,High,30,0.0457,10.126328275028445,0
18,44.46853882464354,pover_vlf_per,11120,Low,High,30,0.0457,10.126328275028445,0
19,41.81783666388904,pover_lf_per,11120,Low,High,30,0.0457,10.126328275028445,0
20,13.71362451146743,pover_hf_per,11120,Low,High,30,0.0457,10.126328275028445,0
21,0.24695234415249293,pover_lf_nu,11120,Low,High,30,0.0457,10.126328275028445,0
22,0.7530476558475071,pover_hf_nu,11120,Low,High,30,0.0457,10.126328275028445,0
23,24.405558775369446,SD1,11120,Low,High,30,0.0457,10.126328275028445,0
24,81.58585990002025,SD2,11120,Low,High,30,0.0457,10.126328275028445,0
0,623.0,MeanRR,11120,Low,High,60,0.0135,4.343817273852103,0
1,96.82,MeanBPM,11120,Low,High,60,0.0135,4.343817273852103,0
2,614.0,MedianRR,11120,Low,High,60,0.0135,4.343817273852103,0
3,97.72,MedianBPM,11120,Low,High,60,0.0135,4.343817273852103,0
4,493.0,MinRR,11120,Low,High,60,0.0135,4.343817273852103,0
5,76.24,MinBPM,11120,Low,High,60,0.0135,4.343817273852103,0
6,787.0,MaxRR,11120,Low,High,60,0.0135,4.343817273852103,0
7,121.7,MaxBPM,11120,Low,High,60,0.0135,4.343817273852103,0
8,42.13,SDNN,11120,Low,High,60,0.0135,4.343817273852103,0
9,30.93,RMSSD,11120,Low,High,60,0.0135,4.343817273852103,0
10,56.0,nn50,11120,Low,High,60,0.0135,4.343817273852103,0
11,12.58,pnn50,11120,Low,High,60,0.0135,4.343817273852103,0
12,0.0117,vlf_peak,11120,Low,High,60,0.0135,4.343817273852103,0
