Word	Wdnum	ValMn	ValSD	AroMn	AroSD	DomMn	DomSD	Length
sit	3059	5.78	(1.52)	4.19	(2.07)	5.59	(1.88)	3
sizzle	2553	6.93	(1.59)	6.00	(2.32)	6.21	(1.53)	6
skate	2554	6.60	(1.64)	6.47	(2.07)	5.80	(2.04)	5
skeleton	2555	3.79	(1.85)	5.46	(1.85)	4.15	(2.23)	8
skeptical	395	5.00	(1.87)	5.35	(1.9)	4.88	(1.69)	9
ski	2556	6.44	(2.1)	6.06	(2.29)	5.19	(1.76)	3
skier	2557	6.14	(2.28)	6.08	(2.22)	6.23	(1.92)	5
skijump	531	7.04	(1.85)	6.75	(2.4)	5.38	(2.3)	7
skill	2558	6.93	(2.37)	5.79	(2.12)	5.86	(2.48)	5
skillful	3060	7.04	(1.54)	5.20	(2.00)	6.66	(1.98)	8
skin	2559	5.27	(1.71)	4.67	(2.55)	5.00	(1.73)	4
skinhead	2560	4.40	(2.41)	4.73	(2.37)	4.67	(0.72)	8
skinny	3061	5.80	(2.02)	4.36	(2.33)	5.57	(2.30)	6
skip	2561	5.53	(1.3)	5.07	(2.12)	5.33	(2.16)	4
skit	2562	6.43	(1.79)	5.36	(1.86)	5.64	(1.69)	4
skull	608	4.60	(2.08)	5.40	(1.63)	4.96	(1.81)	5
skunk	3062	3.42	(2.12)	5.06	(2.02)	4.45	(1.99)	5
sky	572	7.28	(1.4)	4.36	(2.38)	5.00	(2.24)	3
skyline	2563	6.36	(1.65)	4.79	(2.08)	6.14	(1.7)	7
skyscraper	573	6.04	(1.99)	5.60	(1.98)	4.36	(2.5)	10
slang	2564	4.33	(1.35)	4.33	(1.91)	5.47	(1.77)	5
slap	396	3.53	(2.18)	6.29	(2.57)	3.94	(2.19)	4
slaughter	397	2.17	(1.64)	6.92	(2.23)	4.75	(2.09)	9
slave	398	2.18	(1.24)	5.06	(2.88)	4.06	(2.9)	5
slavery	3063	2.45	(1.82)	4.64	(2.77)	5.32	(3.03)	7
slayer	2565	5.25	(1.73)	5.69	(2.39)	6.13	(2.09)	6
sleep	399	7.53	(1.36)	2.33	(1.99)	4.67	(2.02)	5
sleeve	3064	5.02	(1.17)	3.82	(1.98)	5.77	(1.67)	6
slim	2566	6.31	(1.2)	5.06	(1.57)	5.50	(1.59)	4
slime	400	3.60	(1.4)	5.00	(2.48)	4.20	(1.26)	5
slip	2567	3.71	(2.09)	5.23	(2.13)	3.54	(2.03)	4
slob	2568	3.60	(2.06)	4.20	(1.57)	4.53	(1.81)	4
slogan	2569	6.07	(1.49)	4.57	(1.55)	5.50	(0.76)	6
sloppy	3065	3.31	(1.42)	4.65	(2.08)	5.15	(2.29)	6
slouch	2570	4.31	(1.2)	3.94	(1.61)	4.63	(1.63)	6
slow	982	3.95	(1.68)	4.16	(2.27)	4.50	(1.62)	4
sludge	2571	3.87	(1.96)	3.36	(2.17)	4.86	(2.11)	6
sluggish	3066	3.46	(1.73)	3.39	(1.97)	4.95	(2.05)	8
slum	401	2.20	(1.03)	4.20	(2.78)	3.90	(2.47)	4
slush	983	4.65	(1.95)	3.50	(2.19)	4.85	(1.66)	5
slut	3067	4.64	(2.44)	5.30	(2.36)	5.84	(2.20)	4
smack	2572	3.73	(1.53)	5.40	(2.2)	4.20	(2.46)	5
small	3068	4.30	(1.97)	3.98	(2.38)	5.30	(2.36)	5
smallpox	402	2.50	(2.35)	5.85	(2.3)	4.77	(2.24)	8
smart	2573	8.13	(1.25)	5.53	(2.64)	6.87	(1.96)	5
smear	2574	3.93	(1.71)	5.33	(1.23)	5.00	(1.65)	5
smell	2575	4.79	(1.97)	5.93	(1.14)	5.36	(2.17)	5
smile	2576	8.27	(1.62)	5.07	(2.27)	6.57	(2.14)	5
smiling	3069	7.70	(1.72)	5.48	(2.46)	6.38	(2.37)	7
smirk	2577	5.43	(2.28)	5.00	(1.41)	5.43	(1.99)	5
smoke	2578	4.29	(3.24)	4.14	(3.01)	4.71	(2.46)	5
smooth	984	6.72	(1.32)	5.00	(2.58)	4.78	(2.24)	6
smother	3070	4.09	(2.18)	4.81	(2.48)	4.63	(2.47)	7
smudge	2579	3.94	(1.44)	4.00	(1.79)	4.19	(1.6)	6
smug	3071	4.46	(1.64)	4.08	(1.87)	5.52	(1.62)	4
snail	2580	4.71	(1.77)	2.92	(1.85)	6.54	(1.66)	5
snake	609	4.08	(2.43)	6.72	(2.32)	4.48	(2.14)	5
snare	2581	4.73	(2.02)	5.33	(1.76)	5.13	(2.1)	5
snatch	2582	5.53	(2.33)	6.20	(1.97)	5.00	(2.3)	6
sneakers	2583	6.57	(1.91)	5.54	(2.57)	6.69	(1.75)	8
sneer	2584	4.14	(1.7)	5.57	(1.79)	4.50	(1.7)	5
sneeze	2585	5.36	(2.21)	5.38	(2.14)	4.15	(1.95)	6
snob	403	2.75	(1.29)	5.75	(2.63)	5.33	(2.42)	4
snow	575	6.88	(2.11)	5.36	(2.74)	5.92	(2.08)	4
snuggle	404	7.80	(1.08)	4.47	(2.61)	5.80	(2.08)	7
soak	2586	5.53	(2.36)	6.43	(1.83)	5.21	(1.89)	4
soap	2587	5.27	(1.53)	4.73	(1.58)	6.13	(1.6)	4
soar	2588	6.93	(1.39)	6.40	(1.64)	5.67	(2.13)	4
sob	2589	2.36	(1.6)	6.08	(2.22)	3.77	(1.64)	3
soccer	2590	6.19	(1.6)	5.88	(2.25)	5.38	(1.78)	6
social	985	6.42	(1.26)	5.26	(2.49)	5.16	(2.01)	6
society	2591	5.25	(1.34)	4.75	(2.77)	4.88	(2.63)	7
sock	2592	5.31	(1.3)	3.19	(2.43)	5.69	(1.58)	4
soda	2593	6.93	(1.58)	5.80	(2.27)	6.00	(2.1)	4
sodomize	2594	3.67	(2.26)	5.73	(2.37)	4.00	(2.54)	8
sofa	2595	6.40	(1.4)	3.20	(1.93)	6.60	(1.35)	4
soft	986	6.84	(1.34)	5.00	(2.52)	6.16	(1.61)	4
soil	2596	4.47	(1.36)	3.93	(1.44)	4.80	(1.9)	4
soldier	2597	6.13	(1.64)	5.33	(1.84)	6.60	(1.8)	7
solemn	405	4.88	(1.54)	3.88	(1.75)	4.50	(2.25)	6
solve	3072	7.05	(1.80)	5.16	(2.63)	6.64	(2.27)	5
son	2598	6.43	(1.79)	5.93	(1.77)	5.93	(2.09)	3
song	987	6.38	(2.16)	5.38	(2.52)	5.67	(2.06)	4
soothe	2599	7.33	(1.11)	5.73	(2.28)	5.87	(1.25)	6
sophisticated	3073	6.43	(1.92)	4.64	(2.19)	6.80	(1.53)	13
sorrow	2600	3.00	(1.83)	3.75	(1.98)	4.38	(2.22)	6
sorry	2601	3.86	(2.82)	5.31	(2.53)	3.23	(1.59)	5
soul	2602	6.86	(1.41)	4.31	(1.89)	5.77	(2.35)	4
soup	2603	6.19	(2.04)	4.06	(1.95)	5.44	(1.93)	4
sour	989	3.65	(1.66)	4.95	(1.79)	4.80	(1.54)	4
spa	2604	7.43	(1.45)	5.38	(2.9)	5.54	(2.3)	3
space	574	6.80	(1.68)	5.08	(2.9)	5.24	(2.68)	5
spank	3074	4.18	(2.75)	6.02	(2.19)	5.27	(2.61)	5
spanking	990	5.00	(2.53)	5.70	(2.58)	4.70	(2.6)	8
sparkle	3075	6.30	(1.48)	5.34	(2.16)	5.14	(1.80)	7
special	3076	6.61	(1.83)	5.61	(2.19)	5.82	(1.79)	7
spectacular	3077	7.53	(1.59)	6.94	(1.87)	5.91	(2.25)	11
speech	2605	4.92	(1.71)	5.31	(2.46)	5.08	(2.78)	6
spend	2606	5.94	(2.52)	6.00	(1.55)	6.06	(2.21)	5
sphere	991	5.45	(1.15)	4.10	(2.22)	5.05	(1.19)	6
spice	2607	5.88	(1.89)	5.63	(2.42)	5.69	(1.62)	5
spicy	3078	5.94	(1.77)	6.17	(2.04)	4.96	(1.96)	5
spider	610	3.64	(1.89)	5.48	(2.47)	4.96	(2.17)	6
spike	2608	5.60	(1.3)	5.53	(1.41)	5.07	(1.62)	5
spine	2609	5.50	(1.02)	4.57	(2.28)	5.71	(1.64)	5
spirit	406	7.00	(1.05)	5.50	(2.51)	4.80	(2.62)	6
spit	3079	3.69	(1.60)	3.88	(2.04)	5.41	(2.09)	4
splendid	3080	6.92	(2.03)	4.77	(2.55)	5.98	(2.21)	8
sponge	2610	5.21	(0.97)	3.43	(1.79)	5.43	(2.24)	6
spoon	2611	5.93	(1.16)	4.07	(2.37)	5.87	(1.85)	5
sports	2612	6.93	(1.75)	6.67	(2.13)	6.64	(1.78)	6
spouse	407	7.57	(1.28)	6.38	(2.4)	5.85	(2.19)	6
spray	992	5.45	(1.77)	4.45	(2.46)	5.14	(1.67)	5
spring	993	7.50	(1.54)	6.95	(1.54)	6.35	(1.87)	6
sprinkle	3081	5.69	(1.45)	4.57	(2.01)	5.04	(1.31)	8
spur	2613	4.67	(2.16)	5.36	(1.45)	4.80	(1.26)	4
spurn	2614	4.19	(1.76)	4.94	(2.11)	4.38	(1.71)	5
squad	2615	5.33	(1.4)	5.27	(1.33)	4.87	(1.88)	5
square	408	4.90	(1.2)	2.50	(1.65)	4.60	(0.7)	6
squash	2616	5.53	(1.81)	4.36	(2.27)	5.64	(1.5)	6
squeal	2617	3.71	(2.16)	5.71	(2.33)	4.43	(1.79)	6
stable	3082	5.59	(1.59)	4.20	(1.90)	6.02	(1.72)	6
stagnant	994	4.15	(1.14)	3.95	(1.61)	4.75	(1.21)	8
stain	3083	3.85	(1.54)	4.63	(1.90)	4.83	(2.04)	5
stairs	2618	4.27	(1.33)	4.47	(1.64)	4.93	(1.44)	6
stale	3084	3.52	(1.54)	3.48	(1.88)	4.94	(1.64)	5
stalk	2619	2.87	(1.36)	4.86	(2.11)	4.00	(2.04)	5
star	409	7.33	(1.35)	6.00	(2.62)	5.07	(2.34)	4
stare	3085	4.56	(1.13)	5.19	(2.04)	5.06	(1.95)	5
startle	3086	4.23	(1.74)	6.50	(2.22)	4.30	(2.13)	7
startled	410	4.41	(1.12)	6.53	(2.58)	5.24	(1.79)	8
starvation	2620	2.20	(2.08)	6.47	(2.53)	3.13	(1.68)	10
starve	2621	2.87	(1.81)	4.93	(2.19)	4.40	(2.16)	6
starving	611	2.80	(2.24)	6.00	(2.57)	3.64	(2.1)	8
statue	995	5.11	(0.81)	3.89	(1.52)	5.53	(1.54)	6
status	2622	5.47	(1.3)	5.13	(1.41)	5.53	(2.03)	6
steak	2623	7.64	(1.78)	5.62	(2.75)	6.92	(1.89)	5
steal	2624	3.40	(1.64)	5.67	(2.69)	5.07	(2.25)	5
steam	2625	5.13	(0.64)	4.00	(2.45)	5.27	(0.7)	5
stench	996	2.60	(1.27)	4.35	(2.18)	4.55	(1.67)	6
stereo	2626	6.50	(1.37)	5.50	(2.48)	6.13	(1.67)	6
stiff	997	5.10	(1.94)	4.20	(2.75)	5.00	(2.38)	5
stifle	2627	3.75	(1.29)	4.81	(1.94)	4.13	(1.93)	6
sting	2628	3.29	(1.94)	6.71	(2.67)	3.43	(2.1)	5
stingy	2629	3.33	(1.88)	5.27	(1.83)	4.07	(1.53)	6
stink	411	2.80	(1.21)	4.27	(2.05)	4.07	(1.87)	5
stinks	3087	2.84	(1.63)	4.30	(1.99)	4.52	(2.11)	6
stinky	3088	3.09	(1.91)	4.59	(2.48)	5.30	(2.47)	6
stole	3089	2.72	(1.82)	4.44	(2.37)	4.72	(2.75)	5
stolen	2630	3.13	(1.5)	5.56	(2.16)	4.19	(1.91)	6
stomach	998	4.95	(2.04)	4.00	(2.38)	4.70	(2.18)	7
stool	999	4.10	(1.45)	3.67	(1.91)	5.29	(1.93)	5
stop	2631	3.62	(1.61)	4.58	(2.11)	4.17	(2.21)	4
store	2632	5.31	(0.95)	4.94	(1.73)	5.63	(0.96)	5
storm	1000	5.30	(2.2)	6.35	(2.06)	4.85	(1.79)	5
story	2633	6.31	(2.02)	5.25	(2.05)	5.50	(1.46)	5
stove	1001	5.47	(1.47)	4.26	(1.76)	5.00	(1.37)	5
stow	2634	5.38	(0.72)	3.75	(1.91)	4.81	(1.22)	4
straighten	3090	5.64	(1.31)	4.02	(2.11)	5.73	(1.99)	10
strange	3091	4.86	(1.84)	5.05	(2.06)	5.39	(1.63)	7
street	412	5.30	(0.95)	3.90	(1.6)	5.20	(0.42)	6
strength	2635	7.13	(1.46)	6.20	(1.66)	7.27	(1.44)	8
strengthen	3092	7.13	(1.33)	5.97	(1.96)	6.47	(1.98)	10
stress	413	2.33	(1.23)	7.42	(2.35)	4.83	(3.33)	6
stressful	3093	2.36	(1.75)	5.68	(3.06)	4.82	(3.06)	9
stricken	2636	3.80	(2.04)	5.80	(2.18)	3.47	(1.41)	8
stride	2637	5.93	(1.59)	5.00	(2.16)	7.08	(1.5)	6
string	2638	5.56	(1.93)	4.19	(2.86)	6.00	(1.97)	6
strive	2639	6.88	(1.5)	6.25	(1.91)	6.81	(1.42)	6
strong	414	7.40	(1.5)	6.07	(2.34)	6.67	(2.82)	6
structure	2640	5.19	(1.38)	3.81	(2.1)	5.19	(1.6)	9
struggle	3094	3.38	(1.71)	4.98	(2.39)	4.50	(2.30)	8
stubborn	2641	4.13	(2.03)	5.00	(2.27)	4.93	(2.28)	8
studio	2642	6.13	(1.68)	4.73	(1.75)	6.07	(1.62)	6
stun	2643	5.44	(1.36)	5.73	(2.02)	4.13	(1.93)	4
stunning	3095	6.89	(1.78)	6.02	(2.28)	5.80	(2.15)	8
stupid	415	2.91	(1.7)	4.08	(2.91)	4.00	(2.66)	6
stupor	2644	4.20	(2.24)	4.87	(2.03)	4.00	(2.24)	6
style	2645	6.36	(1.6)	5.43	(1.99)	5.57	(1.6)	5
stylish	3096	6.54	(1.77)	5.27	(1.89)	6.41	(1.82)	7
subdue	2646	4.31	(1.4)	4.00	(2.53)	4.88	(2.45)	6
subdued	416	5.00	(0.95)	2.83	(1.53)	5.00	(1.54)	7
subject	2647	5.20	(1.01)	3.87	(1.85)	4.60	(1.18)	7
submarine	3097	5.91	(1.59)	4.88	(2.19)	5.16	(1.65)	9
submit	2648	4.33	(1.68)	5.33	(1.76)	3.80	(2.18)	6
subtle	3098	4.81	(1.83)	3.42	(1.89)	5.38	(1.72)	6
suburb	2649	5.52	(1.57)	4.48	(1.89)	5.76	(1.14)	6
suburban	3099	5.66	(1.79)	4.27	(1.83)	5.52	(1.98)	8
subway	2650	5.93	(1.91)	5.47	(2.17)	5.36	(2.06)	6
succeed	3100	7.84	(1.49)	6.41	(2.23)	6.40	(2.41)	7
success	417	8.20	(0.94)	6.20	(2.43)	6.20	(2.34)	7
successful	3101	7.86	(1.59)	6.18	(2.19)	6.96	(2.10)	10
sue	3102	3.45	(1.95)	5.00	(2.05)	5.18	(2.40)	3
suffer	2651	1.79	(1.67)	5.62	(2.99)	3.08	(2.53)	6
suffocate	418	1.64	(0.67)	5.00	(3.49)	4.36	(2.58)	9
sugar	1002	6.40	(1.76)	6.20	(1.47)	5.30	(1.63)	5
suggestion	2652	5.44	(0.89)	4.63	(1.26)	5.00	(1.51)	10
suicide	419	1.56	(0.96)	5.18	(3)	4.12	(2.92)	7
suite	2653	7.00	(1.73)	5.00	(2.51)	5.47	(1.68)	5
summer	3103	7.43	(1.95)	6.45	(2.45)	5.82	(2.32)	6
summertime	3104	7.30	(1.85)	5.21	(2.58)	6.37	(2.15)	10
sun	532	6.96	(2.03)	4.80	(2.4)	5.54	(2.28)	3
sunburn	3105	2.63	(1.47)	4.59	(2.20)	4.42	(2.33)	7
sunflower	2654	7.14	(1.17)	4.00	(1.88)	5.64	(1.45)	9
sunglasses	2655	6.44	(1.55)	3.94	(2.17)	6.25	(1.73)	10
sunlight	1003	7.00	(1.52)	5.60	(2.35)	5.40	(1.85)	8
sunrise	420	7.75	(1.14)	5.09	(2.84)	5.36	(2.42)	7
sunset	421	6.80	(2.24)	4.13	(2.97)	5.67	(2.32)	6
sunshine	3106	7.32	(1.71)	5.27	(2.37)	5.09	(1.99)	8
suntan	3107	5.77	(1.95)	4.48	(2.19)	5.82	(1.98)	6
superior	3108	6.98	(1.76)	5.64	(2.25)	6.77	(2.42)	8
superstar	3109	7.40	(1.79)	6.73	(2.13)	6.06	(2.31)	9
supper	2656	6.93	(1.79)	6.73	(2.15)	6.67	(1.59)	6
supply	2657	5.07	(1.16)	4.87	(1.41)	5.20	(1.42)	6
sure	2658	5.93	(2.09)	5.80	(1.66)	5.60	(2.23)	4
surfer	2659	6.20	(2.14)	5.80	(1.97)	5.73	(1.94)	6
surgeon	2660	5.00	(1.86)	5.81	(2.17)	4.63	(2.03)	7
surgery	612	3.12	(2.17)	5.68	(2.54)	2.92	(2.2)	7
surprise	2661	7.73	(1.33)	7.20	(1.7)	3.33	(1.8)	8
surprised	422	7.07	(1.94)	7.80	(2.27)	5.87	(1.96)	9
surround	3110	5.13	(1.62)	4.57	(2.03)	5.48	(1.89)	8
sushi	2662	5.50	(2.5)	4.75	(2.27)	5.81	(2.07)	5
suspicious	423	4.00	(1.58)	6.00	(1.37)	5.06	(1.84)	10
swamp	1004	5.36	(2.46)	5.27	(2.6)	5.82	(1.89)	5
swan	2663	5.94	(1.84)	3.75	(1.77)	5.50	(1.67)	4
swear	2664	4.36	(1.45)	5.36	(2.06)	4.64	(1.6)	5
sweater	3111	6.13	(1.62)	4.25	(2.13)	5.47	(1.85)	7
sweep	3112	4.50	(1.39)	3.56	(2.08)	5.22	(1.39)	5
sweet	2665	7.13	(1.55)	5.13	(2.36)	5.53	(2.07)	5
sweetheart	424	8.27	(0.96)	5.33	(2.79)	5.93	(2.22)	10
swift	1005	6.58	(1.92)	5.95	(2.53)	6.32	(1.67)	5
swim	3113	6.28	(1.71)	5.50	(2.33)	5.81	(2.07)	4
swimmer	576	6.25	(1.65)	4.12	(2.83)	5.75	(1.85)	7
swing	2666	6.53	(1.73)	5.60	(2.29)	5.07	(1.83)	5
swipe	2667	5.00	(1.75)	4.47	(2.1)	5.00	(2.17)	5
sword	2668	6.07	(2.34)	6.38	(1.94)	6.15	(1.95)	5
sympathetic	3114	5.79	(2.05)	4.23	(1.72)	5.40	(1.90)	11
sympathy	2669	5.33	(2.02)	5.27	(1.91)	4.67	(1.72)	8
symphony	3115	6.73	(1.78)	4.84	(2.54)	5.59	(1.99)	8
syphilis	425	1.90	(1.37)	4.45	(3.22)	3.10	(2.4)	8
syrup	2670	6.13	(1.3)	5.00	(2)	6.20	(1.57)	5
system	2671	5.53	(1.19)	4.47	(1.41)	5.40	(1.72)	6
table	426	5.30	(1.06)	3.10	(2.69)	3.90	(1.66)	5
taint	2672	4.07	(1.83)	5.20	(1.37)	4.47	(1.96)	5
tale	2673	6.00	(2.18)	3.86	(2.18)	5.50	(2.35)	4
talent	427	7.40	(1.24)	6.60	(1.45)	6.33	(2.02)	6
talented	3116	6.83	(1.77)	5.56	(2.25)	5.81	(2.23)	8
talk	3117	6.20	(1.87)	5.25	(2.00)	5.52	(1.73)	4
tall	2674	6.62	(1.76)	4.85	(2.19)	5.08	(2.75)	4
tamper	1006	4.10	(1.51)	5.10	(1.67)	4.71	(1.79)	6
tangle	2675	3.94	(1.48)	5.75	(1.48)	5.00	(1.63)	6
tank	613	5.92	(1.87)	4.92	(1.98)	5.58	(1.91)	4
tar	2676	4.73	(1.49)	4.47	(1.46)	5.13	(1.81)	3
tarnish	3118	3.19	(1.55)	3.47	(2.06)	5.41	(2.03)	7
task	2677	4.69	(1.82)	4.94	(1.53)	6.31	(1.62)	4
taste	1007	6.68	(1.38)	5.37	(2.29)	5.53	(1.87)	5
tasty	3119	7.64	(1.45)	5.69	(2.55)	5.90	(2.28)	5
tatter	2678	4.29	(1.98)	3.69	(2.02)	4.42	(1.24)	6
tattoo	2679	5.19	(2.07)	5.81	(1.8)	5.38	(2.31)	6
taunt	2680	3.56	(1.79)	5.81	(1.8)	5.50	(1.79)	5
tavern	2681	5.67	(1.68)	5.27	(1.62)	5.71	(1.27)	6
tax	3120	2.91	(1.57)	3.77	(2.16)	4.05	(2.79)	3
taxi	1008	5.45	(1.96)	3.80	(2.19)	4.25	(2.1)	4
tea	2682	5.07	(2.22)	4.67	(2.41)	6.08	(1.75)	3
teach	2683	5.73	(2.02)	5.13	(1.92)	5.07	(2.52)	5
teacher	1009	5.75	(2.22)	4.50	(2.74)	5.05	(2.28)	7
team	2684	7.94	(0.93)	6.25	(2.27)	6.31	(2.33)	4
tease	1010	6.05	(2.34)	6.42	(2.46)	5.16	(1.95)	5
teenager	2685	5.93	(2.13)	5.50	(2.31)	5.43	(2.44)	8
teeter	2686	5.00	(1.25)	5.00	(2.27)	4.53	(2.39)	6
teeth	2687	5.20	(1.32)	4.20	(2.34)	4.53	(2)	5
telephone	3121	5.54	(1.17)	4.60	(1.83)	5.21	(1.36)	9
telescope	3122	5.56	(1.62)	4.33	(2.13)	5.52	(1.69)	9
television	3123	6.80	(1.62)	5.14	(2.25)	5.68	(2.31)	10
temperature	3124	5.47	(1.39)	4.47	(2.29)	4.69	(1.91)	11
temple	3125	5.66	(1.77)	4.00	(2.20)	5.50	(1.95)	6
tempo	2688	6.42	(1.73)	6.00	(2.32)	6.18	(1.94)	5
tempt	3126	4.93	(1.81)	5.25	(1.84)	4.84	(2.28)	5
temptation	2689	5.31	(2.12)	5.56	(2)	5.06	(2.32)	10
tend	2690	5.86	(1.56)	4.00	(2.2)	5.85	(2.08)	4
tender	1011	6.57	(1.25)	5.10	(2.1)	5.33	(1.74)	6
tenderness	3127	6.03	(1.41)	4.51	(1.92)	5.54	(1.56)	10
tendon	2691	4.87	(1.36)	5.29	(2.09)	4.93	(2.27)	6
tennis	540	5.88	(2.11)	4.40	(2.43)	5.72	(2.03)	6
tense	428	3.50	(1.18)	6.00	(2.54)	5.10	(1.52)	5
termite	429	3.95	(1.5)	4.05	(2.28)	4.25	(1.71)	7
terrace	2692	5.31	(1.62)	4.13	(1.89)	5.19	(1.68)	7
terrible	430	2.38	(1.78)	5.53	(2.33)	4.36	(1.65)	8
terrific	431	8.25	(1.06)	5.92	(3.32)	7.00	(2.45)	8
terrified	432	1.80	(0.92)	7.30	(2.41)	3.60	(2.63)	9
terror	2693	3.69	(2.36)	6.75	(2.24)	3.56	(2.34)	6
terrorist	614	1.96	(1.81)	6.76	(2.74)	2.88	(2.47)	9
testicles	2694	5.38	(1.31)	4.94	(2.26)	5.94	(1.73)	9
thankful	433	6.33	(2.23)	4.40	(2.29)	5.67	(1.91)	8
thanks	3128	6.57	(2.08)	4.59	(2.32)	5.98	(2.07)	6
theater	2695	6.44	(1.55)	5.31	(1.49)	5.50	(1.55)	7
theft	2696	3.19	(1.47)	5.31	(2.41)	3.73	(2.09)	5
theory	434	5.40	(1.54)	4.80	(2.12)	4.85	(1.84)	6
therapy	2697	4.48	(2.32)	4.81	(2.42)	4.19	(2.54)	7
thermometer	1012	4.80	(0.89)	3.45	(1.99)	4.55	(1.57)	11
thick	3129	5.38	(1.73)	4.54	(2.29)	5.73	(1.58)	5
thief	435	3.47	(2)	6.27	(2.43)	4.93	(2.66)	5
thigh	2698	5.80	(1.26)	5.73	(1.87)	5.60	(1.59)	5
thin	2699	6.00	(1.2)	5.00	(1.93)	5.53	(1.81)	4
thing	2700	4.81	(1.05)	4.38	(1.36)	4.63	(1.15)	5
think	2701	6.07	(2.27)	5.21	(2.69)	6.07	(2.7)	5
thirst	2702	3.67	(1.99)	4.93	(1.87)	4.07	(1.83)	6
thirsty	2703	3.69	(1.78)	5.50	(1.79)	3.81	(1.17)	7
thong	2704	7.69	(1.4)	7.00	(2.07)	6.56	(1.75)	5
thorn	436	3.59	(1.87)	5.18	(2.24)	4.47	(1.77)	5
thought	1013	6.00	(1.64)	4.81	(2.29)	5.67	(1.68)	7
thoughtful	437	7.41	(0.94)	6.44	(1.71)	5.38	(2.09)	10
threat	2705	3.00	(1.13)	5.40	(2.5)	3.93	(2.37)	6
thrift	2706	4.47	(1.36)	3.73	(1.28)	5.20	(1.26)	6
thrill	438	8.40	(1.59)	8.40	(1.06)	6.53	(2.8)	6
thrilled	2707	7.50	(1.26)	7.13	(1.93)	5.56	(0.96)	8
thrive	2708	7.57	(1.4)	6.00	(2.18)	6.08	(1.93)	6
throw	3130	5.50	(1.83)	4.91	(2.16)	5.94	(2.12)	5
thud	2709	4.69	(0.79)	5.19	(0.83)	4.75	(0.58)	4
thug	2710	4.50	(1.55)	5.13	(2.13)	4.69	(1.92)	4
thumb	2711	5.44	(1.31)	5.00	(1.59)	4.94	(1.77)	5
tick	2712	3.94	(1.44)	4.13	(2.58)	4.31	(1.85)	4
ticket	2713	5.73	(2.31)	5.53	(2.36)	5.67	(2.13)	6
tickle	2714	7.00	(2.1)	6.13	(2.09)	4.50	(2.22)	6
tidy	1014	6.26	(0.93)	3.68	(2.16)	4.95	(1.47)	4
tiger	2715	5.93	(2.67)	6.64	(2.47)	2.71	(1.68)	5
time	439	5.15	(1.95)	5.36	(2.92)	5.31	(2.21)	4
timid	440	3.80	(1.42)	3.07	(1.49)	3.20	(1.86)	5
tire	2716	4.86	(1.46)	3.57	(1.74)	5.07	(1.49)	4
tired	2717	3.67	(1.4)	2.87	(1.25)	4.20	(1.66)	5
tiresome	3131	3.50	(1.61)	3.04	(1.95)	4.48	(2.24)	8
tissue	2718	4.93	(2.02)	3.33	(2.16)	4.80	(1.57)	6
title	2719	6.13	(1.96)	4.88	(1.71)	5.94	(2.17)	5
tits	3132	7.25	(2.35)	6.43	(2.78)	5.45	(2.55)	4
toad	2720	5.25	(1.06)	4.13	(2.22)	4.31	(1.89)	4
tobacco	441	3.40	(2.27)	4.60	(3.63)	3.60	(2.17)	7
toddler	2721	6.13	(1.5)	4.50	(1.79)	5.94	(2.08)	7
toil	2722	4.36	(1.28)	4.64	(2.06)	4.86	(2.28)	4
toilet	2723	4.63	(1.59)	3.56	(2.31)	5.56	(1.15)	6
tolerant	3133	5.77	(1.72)	4.16	(1.84)	6.20	(1.92)	8
tomato	2724	5.69	(1.8)	3.75	(2.05)	5.58	(1.83)	6
tomb	442	3.44	(1.9)	4.35	(2.76)	4.25	(2.11)	4
ton	2725	4.81	(1.83)	4.00	(2.5)	4.81	(2.14)	3
tool	1015	5.50	(1.24)	4.80	(1.85)	6.40	(1.47)	4
tooth	2726	5.38	(1.09)	4.81	(2.04)	5.50	(1.46)	5
toothache	443	2.00	(1.13)	5.83	(2.62)	4.50	(2.43)	9
topless	2727	8.00	(1.31)	7.87	(1.81)	6.40	(1.72)	7
topple	2728	4.47	(1.88)	5.60	(2.29)	4.13	(2.33)	6
tornado	444	3.17	(2.21)	6.33	(2.74)	5.42	(2.5)	7
torte	2729	5.00	(0.73)	4.13	(1.5)	4.69	(0.95)	5
torture	445	1.55	(0.83)	5.15	(2.85)	3.15	(1.81)	7
total	2730	5.60	(1.72)	4.33	(2.26)	5.20	(1.82)	5
touch	2731	5.93	(1.33)	5.73	(2.43)	5.60	(1.72)	5
tough	3134	5.77	(1.87)	5.55	(2.27)	6.43	(2.31)	5
tourist	2732	5.87	(1.81)	4.53	(1.51)	5.73	(1.33)	7
tow	2733	3.94	(1.39)	4.81	(1.83)	4.88	(2.31)	3
towel	2734	5.75	(1.77)	4.50	(2.42)	6.00	(1.63)	5
tower	1016	5.57	(2.31)	4.38	(2.29)	6.33	(2.35)	5
town	2735	5.87	(1.64)	3.53	(2.2)	4.47	(1.51)	4
toxic	446	2.00	(1.54)	5.92	(2.64)	4.25	(2.7)	5
toy	1017	7.00	(2.1)	5.75	(2.79)	6.60	(1.88)	3
traffic	2736	2.93	(1.33)	5.67	(2.19)	3.27	(1.87)	7
tragedy	447	2.27	(1.79)	6.13	(2.1)	3.87	(2)	7
train	2737	5.69	(1.58)	4.69	(2.77)	5.25	(2.02)	5
